,bouy_name,sar_image_name,bouy_lon,bouy_lat,pol,mean_sigma0,std_sigma0,mean_sigma0_dB,std_sigma0_dB,insitu_wave,model_wave
54,bouydata/202002/GL_TS_MO_6200079_202002.nc,S1A_IW_GRDH_1SDV_20200201T060904_20200201T060929_031055_039150_4B23.SAFE,-1.6766,43.403,VV,0.0063139123079653465,0.03997361298749666,,,1.0000000474974513,nan
55,bouydata/202002/GL_TS_MO_6200079_202002.nc,S1A_IW_GRDH_1SDV_20200201T060904_20200201T060929_031055_039150_4B23.SAFE,-1.6766,43.403,VH,0.0010520431543624106,0.0036847588409938624,,,1.0000000474974513,nan
56,bouydata/202002/GL_TS_MO_6200079_202002.nc,S1A_IW_GRDH_1SDV_20200225T060904_20200225T060929_031405_039D6D_4C78.SAFE,-1.6766,43.403,VV,0.009468044538420099,0.017570510711405828,,,2.300000109244138,nan
57,bouydata/202002/GL_TS_MO_6200079_202002.nc,S1A_IW_GRDH_1SDV_20200225T060904_20200225T060929_031405_039D6D_4C78.SAFE,-1.6766,43.403,VH,0.001125112800205372,0.0027970457120398895,,,2.300000109244138,nan
58,bouydata/202002/GL_TS_MO_6200079_202002.nc,S1B_IW_GRDH_1SDV_20200207T060817_20200207T060842_020159_02628D_FF84.SAFE,-1.6766,43.403,VV,0.009605475362557734,0.02827497010646085,,,0.800000037997961,nan
59,bouydata/202002/GL_TS_MO_6200079_202002.nc,S1B_IW_GRDH_1SDV_20200207T060817_20200207T060842_020159_02628D_FF84.SAFE,-1.6766,43.403,VH,0.0013142128487222298,0.004319218918110625,,,0.800000037997961,nan
60,bouydata/202002/GL_TS_MO_6200079_202002.nc,S1A_IW_GRDH_1SDV_20200218T061716_20200218T061741_031303_0399F1_D55A.SAFE,-1.6766,43.403,VV,0.029109657513810134,0.06390137645434377,,,5.100000242237002,nan
61,bouydata/202002/GL_TS_MO_6200079_202002.nc,S1A_IW_GRDH_1SDV_20200218T061716_20200218T061741_031303_0399F1_D55A.SAFE,-1.6766,43.403,VH,0.0024927131125155417,0.00625796470436923,,,5.100000242237002,nan
62,bouydata/202002/GL_TS_MO_6200079_202002.nc,S1A_IW_GRDH_1SDV_20200206T061716_20200206T061741_031128_0393E1_68E0.SAFE,-1.6766,43.403,VV,0.02249285191845294,0.039644504162738944,,,0.800000037997961,nan
63,bouydata/202002/GL_TS_MO_6200079_202002.nc,S1A_IW_GRDH_1SDV_20200206T061716_20200206T061741_031128_0393E1_68E0.SAFE,-1.6766,43.403,VH,0.0015688177998712052,0.005890737600500973,,,0.800000037997961,nan
64,bouydata/202002/GL_TS_MO_6200079_202002.nc,S1A_IW_GRDH_1SDV_20200226T175528_20200226T175553_031427_039E36_DAB7.SAFE,-1.6766,43.403,VV,0.07889600852506566,0.051021016425397955,-11.789220710844672,2.6486859564617786,5.0000002374872565,nan
65,bouydata/202002/GL_TS_MO_6200079_202002.nc,S1A_IW_GRDH_1SDV_20200226T175528_20200226T175553_031427_039E36_DAB7.SAFE,-1.6766,43.403,VH,0.00310897396579821,0.006958871272906408,,,5.0000002374872565,nan
66,bouydata/202002/GL_TS_MO_6200079_202002.nc,S1B_IW_GRDH_1SDV_20200220T175500_20200220T175525_020356_0268DE_5F54.SAFE,-1.6766,43.403,VV,0.038530281971302344,0.07810246568074838,,,2.5000001187436283,nan
67,bouydata/202002/GL_TS_MO_6200079_202002.nc,S1B_IW_GRDH_1SDV_20200220T175500_20200220T175525_020356_0268DE_5F54.SAFE,-1.6766,43.403,VH,0.002169169232993867,0.007801919477284771,,,2.5000001187436283,nan
68,bouydata/202002/GL_TS_MO_6200079_202002.nc,S1B_IW_GRDH_1SDV_20200224T061628_20200224T061653_020407_026A9D_C06E.SAFE,-1.6766,43.403,VV,0.020051503355315897,0.032298688924441904,,,3.4000001614913344,nan
69,bouydata/202002/GL_TS_MO_6200079_202002.nc,S1B_IW_GRDH_1SDV_20200224T061628_20200224T061653_020407_026A9D_C06E.SAFE,-1.6766,43.403,VH,0.0012347875138383156,0.004312936318411816,,,3.4000001614913344,nan
70,bouydata/202002/GL_TS_MO_6200079_202002.nc,S1B_IW_GRDH_1SDV_20200208T175500_20200208T175525_020181_026342_68C5.SAFE,-1.6766,43.403,VV,0.030804059623596735,0.04930080940282212,,,1.0000000474974513,nan
71,bouydata/202002/GL_TS_MO_6200079_202002.nc,S1B_IW_GRDH_1SDV_20200208T175500_20200208T175525_020181_026342_68C5.SAFE,-1.6766,43.403,VH,0.001699687660567764,0.006193564798597739,,,1.0000000474974513,nan
72,bouydata/202002/GL_TS_MO_6200079_202002.nc,S1B_IW_GRDH_1SDV_20200213T180258_20200213T180323_020254_0265B2_2CD8.SAFE,-1.6766,43.403,VV,0.027556066945761595,0.09208661337932339,,,2.400000113993883,nan
73,bouydata/202002/GL_TS_MO_6200079_202002.nc,S1B_IW_GRDH_1SDV_20200213T180258_20200213T180323_020254_0265B2_2CD8.SAFE,-1.6766,43.403,VH,0.00192455004613093,0.0083662883338121,,,2.400000113993883,nan
74,bouydata/202002/GL_TS_MO_6200079_202002.nc,S1A_IW_GRDH_1SDV_20200213T060904_20200213T060929_031230_039764_61C5.SAFE,-1.6766,43.403,VV,0.007358346948057363,0.018261361239986014,,,2.7000001282431185,nan
