,bouy_name,sar_image_name,bouy_lon,bouy_lat,pol,mean_sigma0,std_sigma0,mean_sigma0_dB,std_sigma0_dB,insitu_wave,model_wave
21,bouydata/202002/BO_TS_MO_FinngrundetWR_202002.nc,S1A_IW_GRDH_1SDV_20200219T051451_20200219T051516_031317_039A73_B94C.SAFE,18.6082,60.9002,VH,0.0005945784474994754,0.001802470379920352,,,1.0980000521522015,0.8359249234199524
22,bouydata/202002/BO_TS_MO_FinngrundetWR_202002.nc,S1A_IW_GRDH_1SDV_20200226T162149_20200226T162214_031426_039E30_5EB9.SAFE,18.6082,60.9002,VV,0.05550728699765737,0.02933266940156669,-13.176980323153346,2.432186328054355,1.7410000826930627,1.733073115348816
23,bouydata/202002/BO_TS_MO_FinngrundetWR_202002.nc,S1A_IW_GRDH_1SDV_20200226T162149_20200226T162214_031426_039E30_5EB9.SAFE,18.6082,60.9002,VH,-2.5359351585883754e-05,0.0016775329044556831,,,1.7410000826930627,1.733073115348816
24,bouydata/202002/BO_TS_MO_FinngrundetWR_202002.nc,S1A_IW_GRDH_1SDV_20200219T163001_20200219T163026_031324_039AB4_0613.SAFE,18.6082,60.9002,VV,0.006054066088079895,0.0032746622151608707,,,0.6070000288309529,0.44182905554771423
25,bouydata/202002/BO_TS_MO_FinngrundetWR_202002.nc,S1A_IW_GRDH_1SDV_20200219T163001_20200219T163026_031324_039AB4_0613.SAFE,18.6082,60.9002,VH,8.394118085469526e-05,0.0004828336742967021,,,0.6070000288309529,0.44182905554771423
26,bouydata/202002/BO_TS_MO_FinngrundetWR_202002.nc,S1A_IW_GRDH_1SDV_20200226T050639_20200226T050704_031419_039DEA_FC2A.SAFE,18.6082,60.9002,VV,0.037141349543793015,0.019584090248532478,-14.911999930880818,2.3994940034675425,2.1900001040194184,1.8101414442062378
27,bouydata/202002/BO_TS_MO_FinngrundetWR_202002.nc,S1A_IW_GRDH_1SDV_20200226T050639_20200226T050704_031419_039DEA_FC2A.SAFE,18.6082,60.9002,VH,0.0011638831547042354,0.0015278351840658812,,,2.1900001040194184,1.8101414442062378
28,bouydata/202002/BO_TS_MO_FinngrundetWR_202002.nc,S1A_IW_GRDH_1SDV_20200214T162149_20200214T162214_031251_039829_48EB.SAFE,18.6082,60.9002,VV,0.009264204814148257,0.005685883451530956,,,0.37500001781154424,0.388225793838501
29,bouydata/202002/BO_TS_MO_FinngrundetWR_202002.nc,S1A_IW_GRDH_1SDV_20200214T162149_20200214T162214_031251_039829_48EB.SAFE,18.6082,60.9002,VH,-0.0005709521449134646,0.0014218706129533027,,,0.37500001781154424,0.388225793838501
30,bouydata/202002/BO_TS_MO_NorthernBaltic_202002.nc,S1A_IW_GRDH_1SDV_20200226T162059_20200226T162124_031426_039E30_5D37.SAFE,21.0,59.25,VV,0.12695398823239032,0.07513332930879772,-9.685214562263543,2.577854555133553,,3.639202117919922
31,bouydata/202002/BO_TS_MO_NorthernBaltic_202002.nc,S1A_IW_GRDH_1SDV_20200226T162059_20200226T162124_031426_039E30_5D37.SAFE,21.0,59.25,VH,0.0033484435175630905,0.002467139094069712,,,,3.639202117919922
32,bouydata/202002/BO_TS_MO_NorthernBaltic_202002.nc,S1A_IW_GRDH_1SDV_20200228T045023_20200228T045052_031448_039EDF_5287.SAFE,21.0,59.25,VV,0.005551992316203558,0.0033255703956028347,,,,0.889083981513977
33,bouydata/202002/BO_TS_MO_NorthernBaltic_202002.nc,S1A_IW_GRDH_1SDV_20200228T045023_20200228T045052_031448_039EDF_5287.SAFE,21.0,59.25,VH,0.00020585158729948116,0.0005534844735416855,,,,0.889083981513977
34,bouydata/202002/BO_TS_MO_NorthernBaltic_202002.nc,S1A_IW_GRDH_1SDV_20200221T045834_20200221T045904_031346_039B79_B58D.SAFE,21.0,59.25,VV,0.03758818587947225,0.020748478661722084,,,,4.3878865242004395
35,bouydata/202002/BO_TS_MO_NorthernBaltic_202002.nc,S1A_IW_GRDH_1SDV_20200221T045834_20200221T045904_031346_039B79_B58D.SAFE,21.0,59.25,VH,0.0012384576809431253,0.001955067025539459,,,,4.3878865242004395
36,bouydata/202002/BO_TS_MO_NorthernBaltic_202002.nc,S1A_IW_GRDH_1SDV_20200216T045023_20200216T045052_031273_0398E0_3095.SAFE,21.0,59.25,VV,0.02688082994144488,0.014020311402127906,-16.300554588823353,2.361198929738373,,3.141350030899048
37,bouydata/202002/BO_TS_MO_NorthernBaltic_202002.nc,S1A_IW_GRDH_1SDV_20200216T045023_20200216T045052_031273_0398E0_3095.SAFE,21.0,59.25,VH,0.0014406843377965627,0.0011800551001764298,,,,3.141350030899048
38,bouydata/202002/BO_TS_MO_NorthernBaltic_202002.nc,S1A_IW_GRDH_1SDV_20200221T161249_20200221T161314_031353_039BBB_BF14.SAFE,21.0,59.25,VV,0.04252415831520196,0.023050134382100934,,,,2.4676239490509033
39,bouydata/202002/BO_TS_MO_NorthernBaltic_202002.nc,S1A_IW_GRDH_1SDV_20200221T161249_20200221T161314_031353_039BBB_BF14.SAFE,21.0,59.25,VH,0.0009133631961874487,0.0020023951502067053,,,,2.4676239490509033
40,bouydata/202002/BO_TS_MO_Knollsgrund_202002.nc,S1A_IW_GRDH_1SDV_20200226T050729_20200226T050754_031419_039DEA_F5E5.SAFE,17.6189,57.5168,VV,0.004316973004810892,0.0029574028343867863,,,2.0170000958023593,1.74141263961792
41,bouydata/202002/BO_TS_MO_Knollsgrund_202002.nc,S1A_IW_GRDH_1SDV_20200226T050729_20200226T050754_031419_039DEA_F5E5.SAFE,17.6189,57.5168,VH,0.0001763065009688758,0.001017104743946393,,,2.0170000958023593,1.74141263961792
42,bouydata/202002/BO_TS_MO_Knollsgrund_202002.nc,S1A_IW_GRDH_1SDV_20200214T050729_20200214T050754_031244_0397E3_2BA4.SAFE,17.6189,57.5168,VV,0.0052407095864105075,0.0033653938494010013,,,0.5500000261235982,0.46341487765312195
43,bouydata/202002/BO_TS_MO_Knollsgrund_202002.nc,S1A_IW_GRDH_1SDV_20200214T050729_20200214T050754_031244_0397E3_2BA4.SAFE,17.6189,57.5168,VH,6.245826000734164e-05,0.000986142676471032,,,0.5500000261235982,0.46341487765312195
